Year/Month,SMA Pig Meat Price,WMA Pig Meat Price,EMA Pig Meat Price,Pig Meat Price (1 month before),Pig Meat Price (2 month before),Pig Meat Price (3 month before),Pig Meat Price
2015/09,1.641168666666667,1.6614001666666667,1.6925424411557164,1.707289,1.630317,1.5859,1.71915
2015/10,1.6855853333333333,1.7003908333333335,1.7129562205778583,1.71915,1.707289,1.630317,1.73337
2015/11,1.7199363333333333,1.7242831666666667,1.700408110288929,1.73337,1.71915,1.707289,1.68786
2015/12,1.7134599999999998,1.708245,1.6636750551444646,1.68786,1.73337,1.71915,1.626942
2016/01,1.682724,1.664986,1.6433430275722323,1.626942,1.68786,1.73337,1.623011
2016/02,1.6459376666666667,1.6351295,1.6243260137861162,1.623011,1.626942,1.68786,1.605309
2016/03,1.6184206666666665,1.6148151666666666,1.4834285068930582,1.605309,1.623011,1.626942,1.342531
2016/04,1.523617,1.4768703333333333,1.404835253446529,1.342531,1.605309,1.623011,1.326242
2016/05,1.424694,1.3781828333333335,1.3738051267232645,1.326242,1.342531,1.605309,1.342775
2016/06,1.3371826666666664,1.3372233333333334,1.5157695633616322,1.342775,1.326242,1.342531,1.657734
2016/07,1.4422503333333332,1.4974990000000001,1.650537781680816,1.657734,1.342775,1.326242,1.785306
2016/08,1.5952716666666669,1.6690268333333336,1.740454390840408,1.785306,1.657734,1.342775,1.830371
2016/09,1.7578036666666665,1.7865765,1.781282195420204,1.830371,1.785306,1.657734,1.82211
2016/10,1.8125956666666667,1.8187296666666668,1.811363597710102,1.82211,1.830371,1.785306,1.841445
2016/11,1.8313086666666667,1.8331543333333336,1.777997298855051,1.841445,1.82211,1.830371,1.744631
2016/12,1.8027286666666666,1.7898155000000002,1.7976531494275254,1.744631,1.841445,1.82211,1.817309
2017/01,1.8011283333333334,1.797105666666667,1.8611275747137626,1.817309,1.744631,1.841445,1.924602
2017/02,1.8288473333333333,1.8588424999999997,1.8703517873568813,1.924602,1.817309,1.744631,1.879576
2017/03,1.873829,1.884206833333333,1.8141963936784407,1.879576,1.924602,1.817309,1.758041
2017/04,1.8540729999999999,1.8263128333333334,1.8219291968392204,1.758041,1.879576,1.924602,1.829662
2017/05,1.8224263333333333,1.8141073333333333,1.87944359841961,1.829662,1.758041,1.879576,1.936958
2017/06,1.8415536666666668,1.8713731666666666,1.960964799209805,1.936958,1.829662,1.758041,2.042486
2017/07,1.9363686666666666,1.9718393333333333,2.0162148996049023,2.042486,1.936958,1.829662,2.071465
2017/08,2.0169696666666668,2.0393874999999997,2.046840449802451,2.071465,2.042486,1.936958,2.077466
2017/09,2.0638056666666666,2.0696356666666667,2.0632217249012257,2.077466,2.071465,2.042486,2.079603
2017/10,2.076178,2.077534333333333,2.031541362450613,2.079603,2.077466,2.071465,1.999861
2017/11,2.05231,2.039375833333333,1.9497386812253064,1.999861,2.079603,2.077466,1.867936
2017/12,1.9824666666666666,1.9471888333333336,1.8682413406126532,1.867936,1.999861,2.079603,1.786744
2018/01,1.884847,1.8493275,1.8605801703063265,1.786744,1.867936,1.999861,1.852919
2018/02,1.8358663333333334,1.8333635000000001,1.8181750851531633,1.852919,1.786744,1.867936,1.77577
2018/03,1.8051443333333335,1.8033153333333336,1.6886495425765817,1.77577,1.852919,1.786744,1.559124
2018/04,1.729271,1.6803051666666668,1.577656271288291,1.559124,1.77577,1.852919,1.466663
2018/05,1.6005190000000002,1.5490011666666668,1.5242106356441454,1.466663,1.559124,1.77577,1.470765
2018/06,1.4988506666666668,1.4841241666666667,1.5769448178220729,1.470765,1.466663,1.559124,1.629679
2018/07,1.522369,1.5495383333333335,1.6483119089110363,1.629679,1.470765,1.466663,1.719679
2018/08,1.6067076666666669,1.6481933333333334,1.6826224544555182,1.719679,1.629679,1.470765,1.716933
2018/09,1.6887636666666666,1.7033060000000002,1.691587227227759,1.716933,1.719679,1.629679,1.700552
2018/10,1.712388,1.7092001666666665,1.7072971136138795,1.700552,1.716933,1.719679,1.723007
2018/11,1.7134973333333334,1.7145096666666666,1.7268565568069398,1.723007,1.700552,1.716933,1.746416
2018/12,1.723325,1.730969,1.70969277840347,1.746416,1.723007,1.700552,1.692529
2019/01,1.7206506666666666,1.715571,1.677030389201735,1.692529,1.746416,1.723007,1.644368
2019/02,1.6944376666666667,1.6774296666666668,1.6312186946008675,1.644368,1.692529,1.746416,1.585407
