Year/Month,SMA Pig Meat Price,WMA Pig Meat Price,EMA Pig Meat Price,Pig Meat Price (1 month before),Pig Meat Price (2 month before),Pig Meat Price (3 month before),Pig Meat Price
2013/04,1.1427336666666665,1.1461939166666666,1.148690125,1.152026,1.1449105,1.1312645,1.1523235
2013/05,1.1497533333333334,1.1509888333333333,1.1188288124999999,1.1523235,1.152026,1.1449105,1.0889675
2013/06,1.1311056666666666,1.1205959166666668,1.12002115625,1.0889675,1.1523235,1.152026,1.1212135
2013/07,1.1208348333333336,1.1156498333333333,1.139865328125,1.1212135,1.0889675,1.1523235,1.1597095
2013/08,1.1232968333333335,1.1350871666666666,1.1866454140625,1.1597095,1.1212135,1.0889675,1.2334255
2013/09,1.1714495,1.1901515,1.2036737070312502,1.2334255,1.1597095,1.1212135,1.2207020000000002
2013/10,1.2046123333333334,1.21477775,1.1860353535156252,1.2207020000000002,1.2334255,1.1597095,1.168397
2013/11,1.2075081666666667,1.1966700833333335,1.1525841767578124,1.168397,1.2207020000000002,1.2334255,1.119133
2013/12,1.1694106666666666,1.1524824999999999,1.143775838378906,1.119133,1.168397,1.2207020000000002,1.1349675
2014/01,1.1408325,1.1352609166666665,1.205598419189453,1.1349675,1.119133,1.168397,1.267421
2014/02,1.1738404999999998,1.1985551666666667,1.2255063762613934,1.267421,1.1349675,1.119133,1.2454143333333334
2014/03,1.2159342777777777,1.2343420833333332,1.23640252146403,1.2454143333333334,1.267421,1.1349675,1.2472986666666666
2014/04,1.2533779999999999,1.2500242777777777,1.2711340940653484,1.2472986666666666,1.2454143333333334,1.267421,1.3058656666666666
2014/05,1.266192888888889,1.2762681111111112,1.2983795470326742,1.3058656666666666,1.2472986666666666,1.2454143333333334,1.325625
2014/06,1.2929297777777777,1.3059841666666667,1.3447236068496704,1.325625,1.3058656666666666,1.2472986666666666,1.3910676666666666
2014/07,1.340852777777778,1.3550531111111113,1.343650470091502,1.3910676666666666,1.325625,1.3058656666666666,1.3425773333333335
2014/08,1.3530900000000001,1.3559153888888889,1.3214349017124176,1.3425773333333335,1.3910676666666666,1.325625,1.2992193333333333
2014/09,1.3442881111111111,1.3289800555555555,1.2779679508562087,1.2992193333333333,1.3425773333333335,1.3910676666666666,1.234501
2014/10,1.2920992222222223,1.2740865000000001,1.1888473087614375,1.234501,1.2992193333333333,1.3425773333333335,1.0997266666666663
2014/11,1.2111489999999998,1.1779002222222221,1.140671987714052,1.0997266666666663,1.234501,1.2992193333333333,1.092496666666667
2014/12,1.1422414444444444,1.1185740555555554,1.0916893271903594,1.092496666666667,1.0997266666666663,1.234501,1.042706666666667
2015/01,1.07831,1.068806666666667,1.055661996928513,1.042706666666667,1.092496666666667,1.0997266666666663,1.0196346666666667
2015/02,1.051612666666667,1.0394690000000002,1.0835679984642566,1.0196346666666667,1.042706666666667,1.092496666666667,1.111474
2015/03,1.0579384444444446,1.0693996666666667,1.1138113325654617,1.111474,1.0196346666666667,1.042706666666667,1.1440546666666669
2015/04,1.0917211111111114,1.112457777777778,1.1429479996160643,1.1440546666666669,1.111474,1.0196346666666667,1.1720846666666669
2015/05,1.1425377777777779,1.1526395555555558,1.150110499808032,1.1720846666666669,1.1440546666666669,1.111474,1.157273
2015/06,1.1578041111111113,1.1600071666666667,1.1660619165706827,1.157273,1.1720846666666669,1.1440546666666669,1.1820133333333334
2015/07,1.170457,1.1721117777777776,1.1383674582853414,1.1820133333333334,1.157273,1.1720846666666669,1.110673
2015/08,1.1499864444444443,1.1422197777777778,1.108130562476004,1.110673,1.1820133333333334,1.157273,1.0778936666666667
2015/09,1.1235266666666666,1.106173388888889,1.1190064479046686,1.0778936666666667,1.110673,1.1820133333333334,1.1298823333333334
2015/10,1.1061496666666668,1.1093512222222224,1.113720890619001,1.1298823333333334,1.0778936666666667,1.110673,1.1084353333333332
2015/11,1.1054037777777779,1.1104940555555556,1.069232611976167,1.1084353333333332,1.1298823333333334,1.0778936666666667,1.0247443333333333
2015/12,1.0876873333333332,1.0701643333333333,1.0308248059880836,1.0247443333333333,1.1084353333333332,1.1298823333333334,0.992417
2016/01,1.0418655555555556,1.0225291666666665,1.0329397363273753,0.992417,1.0247443333333333,1.1084353333333332,1.035054666666667
2016/02,1.0174053333333333,1.0191237222222223,1.0433105348303542,1.035054666666667,0.992417,1.0247443333333333,1.0536813333333332
2016/03,1.0270510000000002,1.0372617222222222,1.0463661007485103,1.0536813333333332,1.035054666666667,0.992417,1.0494216666666667
2016/04,1.0460525555555555,1.0484470555555556,1.0491392170409217,1.0494216666666667,1.0536813333333332,1.035054666666667,1.0519123333333331
2016/05,1.0516717777777778,1.0513769444444443,1.0938857751871276,1.0519123333333331,1.0494216666666667,1.0536813333333332,1.1386323333333337
2016/06,1.0799887777777777,1.0948572222222224,1.1686945542602305,1.1386323333333337,1.0519123333333331,1.0494216666666667,1.2435033333333332
2016/07,1.1446826666666665,1.1766145000000001,1.2471494437967818,1.2435033333333332,1.1386323333333337,1.0519123333333331,1.3256043333333334
2016/08,1.2359133333333334,1.2670753333333333,1.2903155552317243,1.3256043333333334,1.2435033333333332,1.1386323333333337,1.333481666666667
2016/09,1.300863111111111,1.3158595000000002,1.3216939442825288,1.333481666666667,1.3256043333333334,1.2435033333333332,1.3530723333333334
2016/10,1.3373861111111112,1.3419641111111111,1.2952061388079312,1.3530723333333334,1.333481666666667,1.3256043333333334,1.2687183333333334
2016/11,1.318424111111111,1.3076302222222222,1.2659980694039656,1.2687183333333334,1.3530723333333334,1.333481666666667,1.23679
2016/12,1.2861935555555555,1.2668131666666669,1.2643683680353162,1.23679,1.2687183333333334,1.3530723333333334,1.262738666666667
2017/01,1.2560823333333333,1.2550857222222225,1.259833184017658,1.262738666666667,1.23679,1.2687183333333334,1.255298
2017/02,1.251608888888889,1.2546935555555556,1.259085717008829,1.255298,1.262738666666667,1.23679,1.25833825
2017/03,1.2587916388888891,1.2580582361111112,1.2826064835044146,1.25833825,1.255298,1.262738666666667,1.30612725
2017/04,1.2732545000000002,1.2817260416666667,1.3540398667522073,1.30612725,1.25833825,1.255298,1.42547325
2017/05,1.3299795833333332,1.3578354166666669,1.4135619333761036,1.42547325,1.30612725,1.25833825,1.473084
2017/06,1.4015615,1.4293876250000002,1.455906466688052,1.473084,1.42547325,1.30612725,1.498251
2017/07,1.4656027500000002,1.4777323749999998,1.444911608344026,1.498251,1.473084,1.42547325,1.43391675
2017/08,1.46841725,1.4618893750000002,1.425893929172013,1.43391675,1.498251,1.473084,1.4068762499999998
2017/09,1.4463479999999997,1.431118875,1.3871065895860064,1.4068762499999998,1.43391675,1.498251,1.34831925
2017/10,1.39637075,1.3821044999999998,1.3046370447930031,1.34831925,1.4068762499999998,1.43391675,1.2221675
2017/11,1.3257876666666668,1.295002875,1.2398498973965015,1.2221675,1.34831925,1.4068762499999998,1.17506275
2017/12,1.2485165,1.2196404166666666,1.1926903236982507,1.17506275,1.2221675,1.34831925,1.14553075
2018/01,1.1809203333333331,1.1681475416666667,1.1351794118491254,1.14553075,1.17506275,1.2221675,1.0776685
2018/02,1.132754,1.116521625,1.1419910809245626,1.0776685,1.14553075,1.17506275,1.14880275
2018/03,1.1240006666666666,1.124546,1.1738367904622813,1.14880275,1.0776685,1.14553075,1.2056825
2018/04,1.14405125,1.1653869166666666,1.1753046452311406,1.2056825,1.14880275,1.0776685,1.1767725
2018/05,1.1770859166666667,1.1817475416666665,1.1621063226155703,1.1767725,1.2056825,1.14880275,1.148908
2018/06,1.177121,1.1676585833333333,1.1699585363077851,1.148908,1.1767725,1.2056825,1.17781075
2018/07,1.1678304166666666,1.1680034583333334,1.1582118931538927,1.17781075,1.148908,1.1767725,1.14646525
2018/08,1.1577279999999999,1.157320875,1.1778526965769465,1.14646525,1.17781075,1.148908,1.1974935
2018/09,1.1739231666666667,1.177203625,1.1693634732884732,1.1974935,1.14646525,1.17781075,1.16087425
2018/10,1.1682776666666668,1.1706791666666667,1.1268701116442366,1.16087425,1.1974935,1.14646525,1.08437675
2018/11,1.1475815,1.1287287083333333,1.1053541808221183,1.08437675,1.16087425,1.1974935,1.08383825
2018/12,1.1096964166666665,1.0968570833333333,1.1001303404110592,1.08383825,1.08437675,1.16087425,1.0949065
2019/01,1.0877071666666667,1.0894621249999998,1.0971281702055296,1.0949065,1.08383825,1.08437675,1.094126
2019/02,1.0909569166666666,1.0926715416666666,1.1105645851027648,1.094126,1.0949065,1.08383825,1.124001
2019/03,1.1043444999999998,1.1091935833333333,1.1466016675513824,1.124001,1.094126,1.0949065,1.18263875
2019/04,1.1335885833333332,1.1483407083333332,1.2747683337756912,1.18263875,1.124001,1.094126,1.402935
2019/05,1.2365249166666665,1.2830139166666668,1.3704700418878457,1.402935,1.18263875,1.124001,1.46617175
2019/06,1.3505818333333333,1.3978373333333334,1.439709645943923,1.46617175,1.402935,1.18263875,1.50894925
2019/07,1.459352,1.4770210416666665,1.4540738229719614,1.50894925,1.46617175,1.402935,1.468438
2019/08,1.4811863333333333,1.4815640416666664,1.4769886614859806,1.468438,1.50894925,1.46617175,1.4999035
2019/09,1.49243025,1.4909226249999998,1.4967685807429905,1.4999035,1.468438,1.50894925,1.5165485
2019/10,1.4949633333333334,1.50298175,1.5064660403714951,1.5165485,1.4999035,1.468438,1.5161635
2019/11,1.5108718333333335,1.5135818333333333,1.5337087701857475,1.5161635,1.5165485,1.4999035,1.5609514999999998
2019/12,1.5312211666666666,1.5386216666666666,1.5930383850928738,1.5609514999999998,1.5161635,1.5165485,1.652368
