Year/Month,SMA Pig Meat Price,WMA Pig Meat Price,EMA Pig Meat Price,Pig Meat Price (1 month before),Pig Meat Price (2 month before),Pig Meat Price (3 month before),Pig Meat Price
2017/09,1.3599872222222222,1.3436513888888888,1.3147853189435124,1.3153353333333333,1.351276,1.4133503333333337,1.2906443333333335
2017/10,1.3190852222222222,1.3089799444444445,1.2542458261384226,1.2906443333333335,1.3153353333333333,1.351276,1.193706333333333
2017/11,1.266562,1.2462905,1.1966230797358781,1.193706333333333,1.2906443333333335,1.3153353333333333,1.1390003333333334
2017/12,1.2077836666666668,1.1825096666666666,1.1666508732012724,1.1390003333333334,1.193706333333333,1.2906443333333335,1.1366786666666666
2018/01,1.1564617777777777,1.1469571666666667,1.127556103267303,1.1366786666666666,1.1390003333333334,1.193706333333333,1.0884613333333333
2018/02,1.121380111111111,1.1129569444444445,1.115057384966985,1.0884613333333333,1.1366786666666666,1.1390003333333334,1.102558666666667
2018/03,1.109232888888889,1.1035462222222223,1.1419790258168256,1.102558666666667,1.0884613333333333,1.1366786666666666,1.1689006666666666
2018/04,1.1199735555555554,1.133380111111111,1.1478885129084129,1.1689006666666666,1.102558666666667,1.0884613333333333,1.153798
2018/05,1.1417524444444445,1.1502923333333335,1.1423300897875395,1.153798,1.1689006666666666,1.102558666666667,1.1367716666666663
2018/06,1.1531567777777776,1.1478019444444443,1.1442142115604366,1.1367716666666663,1.153798,1.1689006666666666,1.1460983333333334
2018/07,1.145556,1.1442727222222222,1.1441727724468849,1.1460983333333334,1.1367716666666663,1.153798,1.1441313333333334
2018/08,1.1423337777777778,1.143560388888889,1.1537940528901092,1.1441313333333334,1.1460983333333334,1.1367716666666663,1.1634153333333332
2018/09,1.1512149999999999,1.1541011666666667,1.153419359778388,1.1634153333333332,1.1441313333333334,1.1460983333333334,1.1530446666666665
2018/10,1.1535304444444445,1.155016,1.1311805132225272,1.1530446666666665,1.1634153333333332,1.1441313333333334,1.1089416666666667
2018/11,1.1418005555555555,1.1327216111111111,1.1179659232779304,1.1089416666666667,1.1530446666666665,1.1634153333333332,1.1047513333333334
2018/12,1.1222458888888889,1.114197,1.1100139616389653,1.1047513333333334,1.1089416666666667,1.1530446666666665,1.102062
2019/01,1.1052516666666667,1.1041050555555556,1.0994379808194825,1.102062,1.1047513333333334,1.1089416666666667,1.088862
2019/02,1.0985584444444445,1.0959102222222223,1.0909981570764078,1.088862,1.102062,1.1047513333333334,1.0825583333333333
2019/03,1.0911607777777776,1.0879101666666668,1.0919134118715372,1.0825583333333333,1.088862,1.102062,1.092828666666667
2019/04,1.0880830000000001,1.0887441111111114,1.1742848726024353,1.092828666666667,1.0825583333333333,1.088862,1.2566563333333332
2019/05,1.1440144444444444,1.1730307777777778,1.2374969363012176,1.2566563333333332,1.092828666666667,1.0825583333333333,1.300709
2019/06,1.2167313333333334,1.2513780555555556,1.268867801483942,1.300709,1.2566563333333332,1.092828666666667,1.3002386666666668
2019/07,1.285868,1.293131722222222,1.2849845674086378,1.3002386666666668,1.300709,1.2566563333333332,1.3011013333333334
2019/08,1.300683,1.3007483888888889,1.296659617037652,1.3011013333333334,1.3002386666666668,1.300709,1.3083346666666666
2019/09,1.303224888888889,1.3045742222222223,1.3338794751854928,1.3083346666666666,1.3011013333333334,1.3002386666666668,1.3710993333333334
2019/10,1.3268451111111113,1.3385114444444444,1.3559217375927464,1.3710993333333334,1.3083346666666666,1.3011013333333334,1.3779640000000002
2019/11,1.352466,1.3640708888888888,1.3645330354630398,1.3779640000000002,1.3710993333333334,1.3083346666666666,1.3731443333333333
2019/12,1.3740692222222224,1.3744100555555558,1.4027123510648534,1.3731443333333333,1.3779640000000002,1.3710993333333334,1.440891666666667
