Year/Month,SMA Pig Meat Price,WMA Pig Meat Price,EMA Pig Meat Price,Pig Meat Price (1 month before),Pig Meat Price (2 month before),Pig Meat Price (3 month before),Pig Meat Price
2016/01,1.0227552500000001,1.0007172083333333,0.9960299384670681,0.96562575,1.004786,1.097854,0.969125
2016/02,0.9798455833333333,0.9739020833333333,0.996407219233534,0.969125,0.96562575,1.004786,0.9967845
2016/03,0.9771784166666667,0.9823715416666667,0.983405234616767,0.9967845,0.969125,0.96562575,0.97040325
2016/04,0.9787709166666666,0.9789839583333334,0.9765397423083835,0.97040325,0.9967845,0.969125,0.96967425
2016/05,0.9789539999999999,0.974435625,1.0173907461541918,0.96967425,0.97040325,0.9967845,1.05824175
2016/06,0.9994397500000001,1.0140795,1.123567123077096,1.05824175,0.96967425,0.97040325,1.2297435
2016/07,1.0858865000000002,1.129231375,1.2284505615385481,1.2297435,1.05824175,0.96967425,1.333334
2016/08,1.2071064166666667,1.252955125,1.280755530769274,1.333334,1.2297435,1.05824175,1.3330605
2016/09,1.2987126666666668,1.3159321666666666,1.302244140384637,1.3330605,1.333334,1.2297435,1.32373275
2016/10,1.3300424166666667,1.3284422083333334,1.2855510701923185,1.32373275,1.3330605,1.333334,1.268858
2016/11,1.3085504166666666,1.2978500000000002,1.2335667850961594,1.268858,1.32373275,1.3330605,1.1815825
2016/12,1.25805775,1.2343660416666666,1.2119808925480797,1.1815825,1.268858,1.32373275,1.190395
2017/01,1.2136118333333334,1.2005346666666667,1.2091460712740398,1.190395,1.1815825,1.268858,1.20631125
2017/02,1.1927629166666665,1.196884375,1.22943366063702,1.20631125,1.190395,1.1815825,1.24972125
2017/03,1.2154758333333333,1.2253635416666666,1.27133170531851,1.24972125,1.20631125,1.190395,1.31322975
2017/04,1.25642075,1.2742405,1.340682477659255,1.31322975,1.24972125,1.20631125,1.41003325
2017/05,1.3243280833333333,1.35104675,1.3842856138296273,1.41003325,1.31322975,1.24972125,1.42788875
2017/06,1.3837172500000001,1.4028270833333334,1.4172144319148137,1.42788875,1.41003325,1.31322975,1.45014325
2017/07,1.4293550833333333,1.4360400833333333,1.4394470909574069,1.45014325,1.42788875,1.41003325,1.46167975
2017/08,1.4465705833333333,1.4522024166666665,1.4353541704787034,1.46167975,1.45014325,1.42788875,1.43126125
2017/09,1.4476947500000001,1.44454775,1.4040762102393516,1.43126125,1.46167975,1.45014325,1.37279825
2017/10,1.4219130833333333,1.4070995,1.2997386051196758,1.37279825,1.43126125,1.46167975,1.195401
2017/11,1.3331535,1.2938434583333331,1.1912434275598378,1.195401,1.37279825,1.43126125,1.08274825
2017/12,1.2169825,1.1686408333333334,1.129993463779919,1.08274825,1.195401,1.37279825,1.0687435
2018/01,1.1156309166666667,1.0945213333333335,1.0961741068899595,1.0687435,1.08274825,1.195401,1.06235475
2018/02,1.0712821666666665,1.06788325,1.0984101784449798,1.06235475,1.0687435,1.08274825,1.10064625
2018/03,1.0772481666666667,1.0825652916666666,1.15979621422249,1.10064625,1.06235475,1.0687435,1.22118225
2018/04,1.1280610833333333,1.1545323333333333,1.192780357111245,1.22118225,1.10064625,1.06235475,1.2257645
2018/05,1.182531,1.2033840416666666,1.1964974285556225,1.2257645,1.22118225,1.10064625,1.2002145
2018/06,1.2157204166666666,1.2122257916666666,1.2124435892778114,1.2002145,1.2257645,1.22118225,1.22838975
2018/07,1.2181229166666665,1.2185604583333334,1.2289479196389057,1.22838975,1.2002145,1.2257645,1.24545225
2018/08,1.2246855,1.232225125,1.232034334819453,1.24545225,1.22838975,1.2002145,1.23512075
2018/09,1.2363209166666669,1.23744275,1.2202712924097265,1.23512075,1.24545225,1.22838975,1.20850825
2018/10,1.22969375,1.2235364166666667,1.1655271462048633,1.20850825,1.23512075,1.24545225,1.110783
2018/11,1.184804,1.1640810416666667,1.1149413231024317,1.110783,1.20850825,1.23512075,1.0643555
2018/12,1.12788225,1.1038567916666666,1.0962976615512159,1.0643555,1.110783,1.20850825,1.077654
2019/01,1.0842641666666666,1.0787426666666666,1.091115330775608,1.077654,1.0643555,1.110783,1.085933
2019/02,1.0759808333333334,1.0795770833333334,1.1084090403878042,1.085933,1.077654,1.0643555,1.12570275
2019/03,1.0964299166666667,1.1044380416666666,1.1667617701939021,1.12570275,1.085933,1.077654,1.2251145
2019/04,1.1455834166666667,1.1687803333333335,1.276005510096951,1.2251145,1.12570275,1.085933,1.38524925
2019/05,1.2453555000000003,1.28861325,1.3528523800484755,1.38524925,1.2251145,1.12570275,1.42969925
2019/06,1.3466876666666667,1.380785125,1.4091736900242378,1.42969925,1.38524925,1.2251145,1.465495
2019/07,1.4268144999999999,1.4401887916666667,1.434924720012119,1.465495,1.42969925,1.38524925,1.46067575
2019/08,1.4519566666666668,1.4571194166666668,1.4360971100060596,1.46067575,1.465495,1.42969925,1.4372695
2019/09,1.4544800833333333,1.449775833333333,1.4427815550030298,1.4372695,1.46067575,1.465495,1.449466
2019/10,1.4491370833333335,1.4472687916666667,1.4407284025015148,1.449466,1.4372695,1.46067575,1.43867525
2019/11,1.4418035833333331,1.4420378749999998,1.4457012012507575,1.43867525,1.449466,1.4372695,1.450674
2019/12,1.44627175,1.4464730833333332,1.489123975625379,1.450674,1.43867525,1.449466,1.53254675
