Year/Month,SMA Pig Meat Price,WMA Pig Meat Price,EMA Pig Meat Price,Pig Meat Price (1 month before),Pig Meat Price (2 month before),Pig Meat Price (3 month before),Pig Meat Price
2013/04,1.043375,1.04636275,1.0589288749999999,1.057292,1.0334675,1.0393655,1.0710035
2013/05,1.0539209999999999,1.0601770000000001,1.0458071875,1.0710035,1.057292,1.0334675,1.0326855
2013/06,1.0536603333333334,1.04955925,1.05728309375,1.0326855,1.0710035,1.057292,1.068759
2013/07,1.0574826666666668,1.0571085833333334,1.079159046875,1.068759,1.0326855,1.0710035,1.101035
2013/08,1.0674931666666667,1.07888475,1.1113247734375,1.101035,1.068759,1.0326855,1.1434905
2013/09,1.1044281666666667,1.1168834166666668,1.13063863671875,1.1434905,1.101035,1.068759,1.1499525
2013/10,1.1314926666666667,1.1396455833333332,1.1249938183593748,1.1499525,1.1434905,1.101035,1.119349
2013/11,1.1375973333333331,1.13357375,1.0865879091796873,1.119349,1.1499525,1.1434905,1.048182
2013/12,1.1058278333333333,1.0888660833333332,1.1611921212565104,1.048182,1.119349,1.1499525,1.2357963333333333
2014/01,1.1344424444444445,1.1538503333333334,1.183763227294922,1.2357963333333333,1.048182,1.119349,1.2063343333333334
2014/02,1.1634375555555556,1.1897962777777777,1.1598357803141277,1.2063343333333334,1.2357963333333333,1.048182,1.1359083333333333
2014/03,1.1926796666666666,1.1760316666666666,1.1485737234903972,1.1359083333333333,1.2063343333333334,1.2357963333333333,1.1373116666666665
2014/04,1.1598514444444443,1.1483476666666668,1.1843246950785318,1.1373116666666665,1.1359083333333333,1.2063343333333334,1.2200756666666666
2014/05,1.164431888888889,1.1784597777777777,1.2114055142059326,1.2200756666666666,1.1373116666666665,1.1359083333333333,1.2384863333333334
2014/06,1.1986245555555555,1.215487,1.249528923769633,1.2384863333333334,1.2200756666666666,1.1373116666666665,1.2876523333333334
2014/07,1.248738111111111,1.2600008888888887,1.2614242952181498,1.2876523333333334,1.2384863333333334,1.2200756666666666,1.2733196666666666
2014/08,1.2664861111111112,1.2722916666666666,1.2399303142757416,1.2733196666666666,1.2876523333333334,1.2384863333333334,1.2184363333333332
2014/09,1.2598027777777778,1.2482667777777776,1.2066808238045375,1.2184363333333332,1.2733196666666666,1.2876523333333334,1.1734313333333333
2014/10,1.221729111111111,1.2050810555555556,1.1530965785689355,1.1734313333333333,1.2184363333333332,1.2733196666666666,1.0995123333333334
2014/11,1.1637933333333332,1.1439726666666667,1.1114124559511342,1.0995123333333334,1.1734313333333333,1.2184363333333332,1.0697283333333332
2014/12,1.1142239999999999,1.0969401666666665,1.0518873946422338,1.0697283333333332,1.0995123333333334,1.1734313333333333,0.9923623333333332
2015/01,1.0538676666666666,1.0360093333333333,1.0096830306544502,0.9923623333333332,1.0697283333333332,1.0995123333333334,0.9674786666666666
2015/02,1.0098564444444442,0.9928148333333332,1.0353576819938919,0.9674786666666666,0.9923623333333332,1.0697283333333332,1.0610323333333334
2015/03,1.0069577777777778,1.0184027777777778,1.0568085076636127,1.0610323333333334,0.9674786666666666,0.9923623333333332,1.0782593333333337
2015/04,1.0355901111111112,1.0540535555555557,1.0883649204984729,1.0782593333333337,1.0610323333333334,0.9674786666666666,1.119921333333333
2015/05,1.0864043333333333,1.0962191666666667,1.0792761269159032,1.119921333333333,1.0782593333333337,1.0610323333333334,1.0701873333333334
2015/06,1.089456,1.0881106666666667,1.0861453967912849,1.0701873333333334,1.119921333333333,1.0782593333333337,1.0930146666666667
2015/07,1.0943744444444443,1.0898899999999998,1.0751395317289758,1.0930146666666667,1.0701873333333334,1.119921333333333,1.0641336666666668
2015/08,1.0757785555555557,1.0747696111111111,1.0620974325311547,1.0641336666666668,1.0930146666666667,1.0701873333333334,1.0490553333333337
2015/09,1.0687345555555556,1.0614080000000004,1.079183882932244,1.0490553333333337,1.0641336666666668,1.0930146666666667,1.0962703333333332
2015/10,1.0698197777777778,1.0751758888888892,1.061078441466122,1.0962703333333332,1.0490553333333337,1.0641336666666668,1.042973
2015/11,1.0627662222222223,1.0617525,1.0002125540663944,1.042973,1.0962703333333332,1.0490553333333337,0.9393466666666668
2015/12,1.0261966666666666,1.0000427222222221,0.9544822770331972,0.9393466666666668,1.042973,1.0962703333333332,0.908752
2016/01,0.9636905555555556,0.9413203888888889,0.937274471849932,0.908752,0.9393466666666668,1.042973,0.9200666666666668
2016/02,0.9227217777777779,0.9195084444444445,0.942589735924966,0.9200666666666668,0.908752,0.9393466666666668,0.947905
2016/03,0.9255745555555556,0.9321000555555555,0.9659640346291496,0.947905,0.9200666666666668,0.908752,0.9893383333333332
2016/04,0.9524366666666667,0.9639819444444444,0.9682265173145748,0.9893383333333332,0.947905,0.9200666666666668,0.970489
2016/05,0.9692441111111111,0.9730081111111111,0.9999567586572874,0.970489,0.9893383333333332,0.947905,1.031687
2016/06,0.9971714444444443,1.0042295555555556,1.062822212661977,1.031687,0.970489,0.9893383333333332,1.1256876666666666
2016/07,1.0426212222222222,1.0684876666666667,1.1315819396643219,1.1256876666666666,1.031687,0.970489,1.2003416666666666
2016/08,1.1192387777777777,1.1473478888888888,1.1765631364988276,1.2003416666666666,1.1256876666666666,1.031687,1.2215443333333331
2016/09,1.1825245555555555,1.1985006666666667,1.2058659015827473,1.2215443333333331,1.2003416666666666,1.1256876666666666,1.2351686666666668
2016/10,1.2190182222222221,1.2248227222222223,1.1903809507913738,1.2351686666666668,1.2215443333333331,1.2003416666666666,1.1748960000000002
