Year/Month,SMA Pig Meat Price,WMA Pig Meat Price,EMA Pig Meat Price,Pig Meat Price (1 month before),Pig Meat Price (2 month before),Pig Meat Price (3 month before),Pig Meat Price
2015/06,1.0020517777777778,0.9985643333333333,0.9915802085075976,0.9836986666666666,1.0178333333333331,1.0046233333333332,0.9943666666666666
2015/07,0.9986328888888888,0.9947217777777778,0.9633439375871322,0.9943666666666666,0.9836986666666666,1.0178333333333331,0.9351076666666668
2015/08,0.9710576666666667,0.9629591666666668,0.9465698021268993,0.9351076666666668,0.9943666666666666,0.9836986666666666,0.9297956666666666
2015/09,0.95309,0.9423281666666666,0.9661627343967829,0.9297956666666666,0.9351076666666668,0.9943666666666666,0.9857556666666666
2015/10,0.9502196666666666,0.9586609999999999,0.9640758671983914,0.9857556666666666,0.9297956666666666,0.9351076666666668,0.961989
2015/11,0.959180111111111,0.9645456666666666,0.9275324335991957,0.961989,0.9857556666666666,0.9297956666666666,0.8909889999999999
2015/12,0.9462445555555554,0.930450111111111,0.8913898834662646,0.8909889999999999,0.961989,0.9857556666666666,0.8552473333333334
2016/01,0.9027417777777776,0.8849515,0.8938401083997989,0.8552473333333334,0.8909889999999999,0.961989,0.8962903333333333
2016/02,0.8808422222222222,0.8817257777777777,0.8958108875332327,0.8962903333333333,0.8552473333333334,0.8909889999999999,0.8977816666666666
2016/03,0.8831064444444444,0.8901954999999999,0.8963919437666164,0.8977816666666666,0.8962903333333333,0.8552473333333334,0.896973
2016/04,0.897015,0.8971287777777777,0.8983959718833081,0.896973,0.8977816666666666,0.8962903333333333,0.9004
2016/05,0.8983848888888888,0.8988212777777779,0.9313564859416541,0.9004,0.896973,0.8977816666666666,0.964317
2016/06,0.9205633333333333,0.9317873333333333,1.0065559096374939,0.964317,0.9004,0.896973,1.0817553333333334
2016/07,0.9821574444444444,1.0123833333333334,1.0838424548187469,1.0817553333333334,0.964317,0.9004,1.161129
2016/08,1.0690671111111112,1.1018691111111112,1.1248407274093735,1.161129,1.0817553333333334,0.964317,1.165839
2016/09,1.1362411111111113,1.1502550555555555,1.1503036970380203,1.165839,1.161129,1.0817553333333334,1.1757666666666668
2016/10,1.1675782222222224,1.1700178333333333,1.1313131818523434,1.1757666666666668,1.165839,1.161129,1.1123226666666666
2016/11,1.1513094444444445,1.1423900555555555,1.1000510909261716,1.1123226666666666,1.1757666666666668,1.165839,1.068789
2016/12,1.1189594444444444,1.1011298333333335,1.1080417121297526,1.068789,1.1123226666666666,1.1757666666666668,1.1160323333333333
2017/01,1.0990479999999998,1.0996662777777777,1.104467022731543,1.1160323333333333,1.068789,1.1123226666666666,1.1008923333333334
2017/02,1.095237888888889,1.1005884444444445,1.1058050113657716,1.1008923333333334,1.1160323333333333,1.068789,1.107143
2017/03,1.1080225555555554,1.106541,1.1215503390162191,1.107143,1.1008923333333334,1.1160323333333333,1.1372956666666667
2017/04,1.1151103333333332,1.1211775555555556,1.1890640028414428,1.1372956666666667,1.107143,1.1008923333333334,1.2565776666666666
2017/05,1.1670054444444444,1.1919112222222221,1.2438868347540548,1.2565776666666666,1.1372956666666667,1.107143,1.2987096666666669
2017/06,1.2308610000000002,1.2577633333333333,1.2736990840436944,1.2987096666666669,1.2565776666666666,1.1372956666666667,1.3035113333333337
2017/07,1.2862662222222223,1.2940885000000002,1.2537475420218471,1.3035113333333337,1.2987096666666669,1.2565776666666666,1.233796
2017/08,1.2786723333333334,1.267853388888889,1.2222501043442568,1.233796,1.3035113333333337,1.2987096666666669,1.1907526666666666
2017/09,1.2426866666666667,1.2238935555555555,1.1821028855054618,1.1907526666666666,1.233796,1.3035113333333337,1.1419556666666668
2017/10,1.188834777777778,1.1735280555555556,1.099809442752731,1.1419556666666668,1.1907526666666666,1.233796,1.017516
2017/11,1.1167414444444446,1.0878686666666668,1.0370880547096988,1.017516,1.1419556666666668,1.1907526666666666,0.9743666666666668
2017/12,1.0446127777777778,1.016681277777778,0.9992160273548494,0.9743666666666668,1.017516,1.1419556666666668,0.961344
2018/01,0.9844088888888889,0.9750468888888889,0.951505847010758,0.961344,0.9743666666666668,1.017516,0.9037956666666668
2018/02,0.9465021111111112,0.9347402777777778,0.9564612568387123,0.9037956666666668,0.961344,0.9743666666666668,0.9614166666666666
2018/03,0.9421854444444445,0.9421975555555555,0.9951472950860227,0.9614166666666666,0.9037956666666668,0.961344,1.0338333333333332
2018/04,0.9663485555555557,0.9880215,0.9931238142096781,1.0338333333333332,0.9614166666666666,0.9037956666666668,0.9911003333333334
2018/05,0.995450111111111,1.0003973888888888,0.9713305737715057,0.9911003333333334,1.0338333333333332,0.9614166666666666,0.9495373333333332
2018/06,0.9914903333333333,0.9774409999999999,0.9697152868857528,0.9495373333333332,0.9911003333333334,1.0338333333333332,0.9681
2018/07,0.969579222222222,0.9657458333333334,0.9534704767762097,0.9681,0.9495373333333332,0.9911003333333334,0.9372256666666666
2018/08,0.9516209999999999,0.9495690555555555,0.9621170717214381,0.9372256666666666,0.9681,0.9495373333333332,0.9707636666666666
2018/09,0.9586964444444445,0.9591403888888888,0.9478307025273857,0.9707636666666666,0.9372256666666666,0.9681,0.9335443333333332
2018/10,0.9471778888888888,0.9465643333333332,0.8776520179303595,0.9335443333333332,0.9707636666666666,0.9372256666666666,0.8074733333333334
2018/11,0.903927111111111,0.8767120555555555,0.8479871756318464,0.8074733333333334,0.9335443333333332,0.9707636666666666,0.8183223333333333
2018/12,0.8531133333333333,0.8339096666666667,0.8462165878159232,0.8183223333333333,0.8074733333333334,0.9335443333333332,0.844446
2019/01,0.8234138888888888,0.829576,0.8427129605746283,0.844446,0.8183223333333333,0.8074733333333334,0.8392093333333334
2019/02,0.8339925555555555,0.8374737222222223,0.8483893136206475,0.8392093333333334,0.844446,0.8183223333333333,0.8540656666666667
2019/03,0.845907,0.8475102777777779,0.8899016568103237,0.8540656666666667,0.8392093333333334,0.844446,0.931414
2019/04,0.8748963333333334,0.8902637777777778,1.0253508284051618,0.931414,0.8540656666666667,0.8392093333333334,1.1608
2019/05,0.9820932222222223,1.033215611111111,1.1164120808692477,1.1608,0.931414,0.8540656666666667,1.2074733333333334
2019/06,1.099895777777778,1.1459056666666667,1.1730505404346236,1.2074733333333334,1.1608,0.931414,1.2296889999999998
2019/07,1.1993207777777777,1.2108022777777778,1.1756702702173119,1.2296889999999998,1.2074733333333334,1.1608,1.1782899999999998
2019/08,1.2051507777777777,1.2002868888888887,1.196499135108656,1.1782899999999998,1.2296889999999998,1.2074733333333334,1.217328
2019/09,1.2084356666666665,1.2063754999999998,1.209324567554328,1.217328,1.1782899999999998,1.2296889999999998,1.22215
2019/10,1.2059226666666667,1.2132326666666666,1.218111283777164,1.22215,1.217328,1.1782899999999998,1.226898
2019/11,1.2221253333333335,1.2237203333333333,1.2499668085552487,1.226898,1.22215,1.217328,1.2818223333333334
2019/12,1.2436234444444445,1.2535688333333335,1.321155570944291,1.2818223333333334,1.226898,1.22215,1.3923443333333332
